#Initial conditions:
#x =  80 (kpc), y =  0 (kpc), z =  0 (kpc), vx =  0 (km/s), vy =  0 (km/s), vz =  80 (km/s),
#positions, velocities and accelerations are relative to a (0,0,0) point
#Columns
# t(Gyrs), x_sat(kpc), y_sat(Kpc), z_sat(Kpc), x_mw(Kpc), y_mw(Kpc), z_mw(Kpc), vx_sat(Kpc/Gyr), vy_sat(Kpc/Gyr), vz_sat(Kpc/Gyr), vx_mw(Kpc/Gyr), vy_mw(Kpc/Gyr), vz_mw(Kpc/Gyr), ax_sat(Kpc/Gyr2), ay_sat(kpc/Gyrs2), az_sat(Kpc/Gyr2), axmw(Kpc/Gyr2), aymw(Kpc/Gyr2), azmw(Kpc/Gyr2)
-0.685 -55.3126616 0.0 3.59574167444 0.0 0.0 0.0 229.641381534 0.0 -224.675162069 0.0 0.0 0.0 678.53586634 -0.0 36.4757242604 0.0 0.0 0.0
-0.686 -55.5419925129 0.0 3.8200154934 0.0 0.0 0.0 228.964870675 0.0 -224.709500974 0.0 0.0 0.0 675.218056077 -0.0 33.4448498864 0.0 0.0 0.0
-0.687 -55.7705913413 0.0 4.04516067639 0.0 0.0 0.0 228.290945421 0.0 -224.742051769 0.0 0.0 0.0 671.916800846 -0.0 30.4788480746 0.0 0.0 0.0
-0.688 -55.9985744038 0.0 4.26949959694 0.0 0.0 0.0 227.621037073 0.0 -224.770458671 0.0 0.0 0.0 668.631687014 -0.0 27.5542087328 0.0 0.0 0.0
-0.689 -56.2258334155 0.0 4.49470159373 0.0 0.0 0.0 226.953682047 0.0 -224.797160186 0.0 0.0 0.0 665.363642871 -0.0 24.6922158634 0.0 0.0 0.0
-0.69 -56.4524817678 0.0 4.71909391731 0.0 0.0 0.0 226.290309788 0.0 -224.819843102 0.0 0.0 0.0 662.111884769 -0.0 21.8698906224 0.0 0.0 0.0
-0.691 -56.678414035 0.0 4.94434127994 0.0 0.0 0.0 225.629458278 0.0 -224.840899967 0.0 0.0 0.0 658.877649718 -0.0 19.1080976565 0.0 0.0 0.0
-0.692 -56.9037406844 0.0 5.16877571724 0.0 0.0 0.0 224.972554488 0.0 -224.858059298 0.0 0.0 0.0 655.659805898 -0.0 16.3843683395 0.0 0.0 0.0
-0.693 -57.128359144 0.0 5.39405739853 0.0 0.0 0.0 224.318138666 0.0 -224.873668704 0.0 0.0 0.0 652.459882454 -0.0 13.7191478037 0.0 0.0 0.0
-0.694 -57.3523769617 0.0 5.61852305465 0.0 0.0 0.0 223.667634723 0.0 -224.885497593 0.0 0.0 0.0 649.276419896 -0.0 11.0904626339 0.0 0.0 0.0
-0.695 -57.5756944135 0.0 5.84382839372 0.0 0.0 0.0 223.019585826 0.0 -224.895849629 0.0 0.0 0.0 646.111223564 -0.0 8.51834199993 0.0 0.0 0.0
-0.696 -57.7984161334 0.0 6.06831475391 0.0 0.0 0.0 222.375412276 0.0 -224.902534277 0.0 0.0 0.0 642.962525642 -0.0 5.98129544421 0.0 0.0 0.0
-0.697 -58.020445238 0.0 6.29363346227 0.0 0.0 0.0 221.733660775 0.0 -224.90781222 0.0 0.0 0.0 639.832392406 -0.0 3.49894149528 0.0 0.0 0.0
-0.698 -58.2418834549 0.0 6.51813037835 0.0 0.0 0.0 221.095747491 0.0 -224.90953216 0.0 0.0 0.0 636.718766002 -0.0 1.05026174776 0.0 0.0 0.0
-0.699 -58.462636733 0.0 6.74345252659 0.0 0.0 0.0 220.460223243 0.0 -224.909912744 0.0 0.0 0.0 633.623959077 -0.0 -1.34552969032 0.0 0.0 0.0
-0.7 -58.6828039014 0.0 6.96795020384 0.0 0.0 0.0 219.828499573 0.0 -224.906841101 0.0 0.0 0.0 630.545641045 -0.0 -3.70898937271 0.0 0.0 0.0
-0.701 -58.9022937321 0.0 7.1932662088 0.0 0.0 0.0 219.199131961 0.0 -224.902494765 0.0 0.0 0.0 627.486357029 -0.0 -6.02130091128 0.0 0.0 0.0
-0.702 -59.1212021653 0.0 7.41775519337 0.0 0.0 0.0 218.573526859 0.0 -224.894798499 0.0 0.0 0.0 624.443520111 -0.0 -8.302568811 0.0 0.0 0.0
-0.703 -59.3394407859 0.0 7.64305580579 0.0 0.0 0.0 217.950244921 0.0 -224.885889627 0.0 0.0 0.0 621.419894639 -0.0 -10.534367441 0.0 0.0 0.0
-0.704 -59.5571026552 0.0 7.86752697262 0.0 0.0 0.0 217.33068707 0.0 -224.873729764 0.0 0.0 0.0 618.4126529 -0.0 -12.7363588135 0.0 0.0 0.0
-0.705 -59.77410216 0.0 8.09280326532 0.0 0.0 0.0 216.713419615 0.0 -224.86041691 0.0 0.0 0.0 615.424765853 -0.0 -14.8905009507 0.0 0.0 0.0
-0.706 -59.9905294944 0.0 8.31724780644 0.0 0.0 0.0 216.099837538 0.0 -224.843948762 0.0 0.0 0.0 612.453179707 -0.0 -17.0160227556 0.0 0.0 0.0
-0.707 -60.2063018351 0.0 8.54249116285 0.0 0.0 0.0 215.488513256 0.0 -224.826384864 0.0 0.0 0.0 609.501060016 -0.0 -19.09525873 0.0 0.0 0.0
-0.708 -60.4215065209 0.0 8.76690057617 0.0 0.0 0.0 214.880835418 0.0 -224.805758245 0.0 0.0 0.0 606.565140863 -0.0 -21.1470139141 0.0 0.0 0.0
-0.709 -60.6360635059 0.0 8.99210267934 0.0 0.0 0.0 214.275382974 0.0 -224.784090836 0.0 0.0 0.0 603.648770955 -0.0 -23.1539920914 0.0 0.0 0.0
-0.71 -60.8500572869 0.0 9.21646875784 0.0 0.0 0.0 213.673537876 0.0 -224.759450261 0.0 0.0 0.0 600.748485474 -0.0 -25.1345835647 0.0 0.0 0.0
-0.711 -61.0634105817 0.0 9.44162157986 0.0 0.0 0.0 213.073886003 0.0 -224.733821669 0.0 0.0 0.0 597.867805383 -0.0 -27.0718542079 0.0 0.0 0.0
-0.712 -61.2762050589 0.0 9.66593640118 0.0 0.0 0.0 212.477802266 0.0 -224.705306552 0.0 0.0 0.0 595.003079499 -0.0 -28.9837885954 0.0 0.0 0.0
-0.713 -61.4883661862 0.0 9.89103219296 0.0 0.0 0.0 211.883879844 0.0 -224.675854092 0.0 0.0 0.0 592.157990675 -0.0 -30.8538075285 0.0 0.0 0.0
-0.714 -61.6999728186 0.0 10.1152881094 0.0 0.0 0.0 211.293486284 0.0 -224.643598937 0.0 0.0 0.0 589.328713236 -0.0 -32.6994987454 0.0 0.0 0.0
-0.715 -61.9109531588 0.0 10.3403193908 0.0 0.0 0.0 210.705222417 0.0 -224.610455094 0.0 0.0 0.0 586.519082062 -0.0 -34.5046308569 0.0 0.0 0.0
-0.716 -62.1213832634 0.0 10.5645090196 0.0 0.0 0.0 210.12044812 0.0 -224.574589675 0.0 0.0 0.0 583.725108238 -0.0 -36.2864035374 0.0 0.0 0.0
-0.717 -62.331194055 0.0 10.7894685702 0.0 0.0 0.0 209.537772201 0.0 -224.537882287 0.0 0.0 0.0 580.950769288 -0.0 -38.0289261473 0.0 0.0 0.0
-0.718 -62.5404588078 0.0 11.0135847841 0.0 0.0 0.0 208.958546581 0.0 -224.498531823 0.0 0.0 0.0 578.191923723 -0.0 -39.7490189442 0.0 0.0 0.0
-0.719 -62.7491111482 0.0 11.2384656338 0.0 0.0 0.0 208.381388353 0.0 -224.458384249 0.0 0.0 0.0 575.452682778 -0.0 -41.4311250472 0.0 0.0 0.0
-0.72 -62.9572215845 0.0 11.4625015526 0.0 0.0 0.0 207.807641216 0.0 -224.415669573 0.0 0.0 0.0 572.728762497 -0.0 -43.0916938154 0.0 0.0 0.0
-0.721 -63.1647264306 0.0 11.687296973 0.0 0.0 0.0 207.235930828 0.0 -224.372200862 0.0 0.0 0.0 570.024399332 -0.0 -44.7154952116 0.0 0.0 0.0
-0.722 -63.3716934462 0.0 11.9112459543 0.0 0.0 0.0 206.667592417 0.0 -224.326238583 0.0 0.0 0.0 567.335176437 -0.0 -46.3186160809 0.0 0.0 0.0
-0.723 -63.5780616154 0.0 12.1359494501 0.0 0.0 0.0 206.101260476 0.0 -224.27956363 0.0 0.0 0.0 564.665447401 -0.0 -47.8861463991 0.0 0.0 0.0
-0.724 -63.7838959671 0.0 12.3598050816 0.0 0.0 0.0 205.538261522 0.0 -224.23046629 0.0 0.0 0.0 562.01067156 -0.0 -49.4338187437 0.0 0.0 0.0
-0.725 -63.9891381385 0.0 12.5844103827 0.0 0.0 0.0 204.977239132 0.0 -224.180695992 0.0 0.0 0.0 559.375311956 -0.0 -50.9470363623 0.0 0.0 0.0
-0.726 -64.1938504454 0.0 12.8081664736 0.0 0.0 0.0 204.419510899 0.0 -224.128572217 0.0 0.0 0.0 556.754712705 -0.0 -52.4411856695 0.0 0.0 0.0
-0.727 -64.3979771603 0.0 13.0326675272 0.0 0.0 0.0 203.863729707 0.0 -224.075813621 0.0 0.0 0.0 554.153438997 -0.0 -53.9019765381 0.0 0.0 0.0
-0.728 -64.6015779048 0.0 13.2563181008 0.0 0.0 0.0 203.311204021 0.0 -224.020768264 0.0 0.0 0.0 551.566727869 -0.0 -55.3444571798 0.0 0.0 0.0
-0.729 -64.8045995683 0.0 13.4807090637 0.0 0.0 0.0 202.760596251 0.0 -223.965124707 0.0 0.0 0.0 548.999239711 -0.0 -56.7546375449 0.0 0.0 0.0
-0.73 -65.0070990973 0.0 13.7042483502 0.0 0.0 0.0 202.213205541 0.0 -223.907258989 0.0 0.0 0.0 546.446112197 -0.0 -58.1472354546 0.0 0.0 0.0
-0.731 -65.2090259794 0.0 13.9285235817 0.0 0.0 0.0 201.667704027 0.0 -223.848830236 0.0 0.0 0.0 543.912094313 -0.0 -59.5085544912 0.0 0.0 0.0
-0.732 -65.4104345054 0.0 14.1519460107 0.0 0.0 0.0 201.125381353 0.0 -223.78824188 0.0 0.0 0.0 541.392231679 -0.0 -60.8529897486 0.0 0.0 0.0
-0.733 -65.6112767421 0.0 14.3761000654 0.0 0.0 0.0 200.584919564 0.0 -223.727124256 0.0 0.0 0.0 538.891355596 -0.0 -62.1671320999 0.0 0.0 0.0
-0.734 -65.8116043445 0.0 14.5994002592 0.0 0.0 0.0 200.047598641 0.0 -223.663907616 0.0 0.0 0.0 536.404426552 -0.0 -63.465061425 0.0 0.0 0.0
-0.735 -66.0113719394 0.0 14.8234278807 0.0 0.0 0.0 199.51211071 0.0 -223.600194133 0.0 0.0 0.0 533.936352198 -0.0 -64.7336496539 0.0 0.0 0.0
-0.736 -66.2106285659 0.0 15.0466006475 0.0 0.0 0.0 198.979725937 0.0 -223.534440316 0.0 0.0 0.0 531.482014443 -0.0 -65.9866688134 0.0 0.0 0.0
-0.737 -66.4093313913 0.0 15.2704967613 0.0 0.0 0.0 198.449146682 0.0 -223.468220796 0.0 0.0 0.0 529.046391619 -0.0 -67.2112657654 0.0 0.0 0.0
-0.738 -66.6075268593 0.0 15.4935370891 0.0 0.0 0.0 197.921633154 0.0 -223.400017785 0.0 0.0 0.0 526.624293264 -0.0 -68.4209118931 0.0 0.0 0.0
-0.739 -66.8051746576 0.0 15.7172967969 0.0 0.0 0.0 197.395898095 0.0 -223.331378972 0.0 0.0 0.0 524.220763002 -0.0 -69.6030229754 0.0 0.0 0.0
-0.74 -67.0023186555 0.0 15.940199847 0.0 0.0 0.0 196.873191628 0.0 -223.260811739 0.0 0.0 0.0 521.830543879 -0.0 -70.7707768089 0.0 0.0 0.0
-0.741 -67.1989210408 0.0 16.1638184203 0.0 0.0 0.0 196.352237007 0.0 -223.189837418 0.0 0.0 0.0 519.458739689 -0.0 -71.9118521858 0.0 0.0 0.0
-0.742 -67.3950231295 0.0 16.3865795219 0.0 0.0 0.0 195.834274148 0.0 -223.116988035 0.0 0.0 0.0 517.100032557 -0.0 -73.039140222 0.0 0.0 0.0
-0.743 -67.5905895891 0.0 16.6100523964 0.0 0.0 0.0 195.318036942 0.0 -223.043759138 0.0 0.0 0.0 514.75958158 -0.0 -74.1405769304 0.0 0.0 0.0
-0.744 -67.7856592034 0.0 16.8326670401 0.0 0.0 0.0 194.804754985 0.0 -222.968706881 0.0 0.0 0.0 512.432013232 -0.0 -75.2287735009 0.0 0.0 0.0
-0.745 -67.9801990991 0.0 17.0559898102 0.0 0.0 0.0 194.293172916 0.0 -222.893301591 0.0 0.0 0.0 510.122537294 -0.0 -76.2919174869 0.0 0.0 0.0
-0.746 -68.1742455492 0.0 17.2784536433 0.0 0.0 0.0 193.784509911 0.0 -222.816123046 0.0 0.0 0.0 507.825729579 -0.0 -77.3423467572 0.0 0.0 0.0
-0.747 -68.3677681189 0.0 17.5016220563 0.0 0.0 0.0 193.277521457 0.0 -222.738616897 0.0 0.0 0.0 505.546846163 -0.0 -78.368494837 0.0 0.0 0.0
-0.748 -68.5608005921 0.0 17.7239308771 0.0 0.0 0.0 192.773416218 0.0 -222.659386056 0.0 0.0 0.0 503.280416921 -0.0 -79.3824327304 0.0 0.0 0.0
-0.749 -68.7533149514 0.0 17.9469408284 0.0 0.0 0.0 192.270960623 0.0 -222.579852032 0.0 0.0 0.0 501.031740058 -0.0 -80.3728344774 0.0 0.0 0.0
-0.75 -68.9453425133 0.0 18.1690905812 0.0 0.0 0.0 191.771352738 0.0 -222.498640387 0.0 0.0 0.0 498.79530398 -0.0 -81.3515105261 0.0 0.0 0.0
-0.751 -69.1368576568 0.0 18.3919381091 0.0 0.0 0.0 191.273370015 0.0 -222.417149011 0.0 0.0 0.0 496.576445064 -0.0 -82.3073700862 0.0 0.0 0.0
-0.752 -69.3278892534 0.0 18.6139248792 0.0 0.0 0.0 190.778199848 0.0 -222.334025647 0.0 0.0 0.0 494.369614479 -0.0 -83.2519692129 0.0 0.0 0.0
-0.753 -69.5184140565 0.0 18.8366061604 0.0 0.0 0.0 190.284630786 0.0 -222.250645072 0.0 0.0 0.0 492.180183018 -0.0 -84.1744470505 0.0 0.0 0.0
-0.754 -69.708458515 0.0 19.0584261694 0.0 0.0 0.0 189.793839482 0.0 -222.165676753 0.0 0.0 0.0 490.002568616 -0.0 -85.0861112811 0.0 0.0 0.0
-0.755 -69.8980017355 0.0 19.2809375139 0.0 0.0 0.0 189.304625649 0.0 -222.08047285 0.0 0.0 0.0 487.842172915 -0.0 -85.9763258583 0.0 0.0 0.0
-0.756 -70.0870677662 0.0 19.502587115 0.0 0.0 0.0 188.818155136 0.0 -221.993724101 0.0 0.0 0.0 485.693384405 -0.0 -86.8561559693 0.0 0.0 0.0
-0.757 -70.2756380458 0.0 19.7249249621 0.0 0.0 0.0 188.33323888 0.0 -221.906760538 0.0 0.0 0.0 483.561632193 -0.0 -87.7151853605 0.0 0.0 0.0
-0.758 -70.463734244 0.0 19.9464006361 0.0 0.0 0.0 187.851031872 0.0 -221.81829373 0.0 0.0 0.0 481.441278908 -0.0 -88.5642424623 0.0 0.0 0.0
-0.759 -70.6513401095 0.0 20.1685615496 0.0 0.0 0.0 187.370356322 0.0 -221.729632053 0.0 0.0 0.0 479.33777791 -0.0 -89.3931259055 0.0 0.0 0.0
-0.76 -70.8384749567 0.0 20.3898599002 0.0 0.0 0.0 186.892356316 0.0 -221.639507479 0.0 0.0 0.0 477.245469355 -0.0 -90.2124329649 0.0 0.0 0.0
-0.761 -71.0251248221 0.0 20.6118405646 0.0 0.0 0.0 186.415865383 0.0 -221.549207187 0.0 0.0 0.0 475.169827811 -0.0 -91.0121723532 0.0 0.0 0.0
-0.762 -71.2113066874 0.0 20.8329583146 0.0 0.0 0.0 185.94201666 0.0 -221.457483134 0.0 0.0 0.0 473.105174168 -0.0 -91.8027156559 0.0 0.0 0.0
-0.763 -71.3970088555 0.0 21.0547555308 0.0 0.0 0.0 185.469655035 0.0 -221.365601756 0.0 0.0 0.0 471.057001311 -0.0 -92.5742769706 0.0 0.0 0.0
-0.764 -71.5822459975 0.0 21.2756895181 0.0 0.0 0.0 184.999902658 0.0 -221.27233458 0.0 0.0 0.0 469.019613891 -0.0 -93.3370075271 0.0 0.0 0.0
-0.765 -71.7670086608 0.0 21.4973002 0.0 0.0 0.0 184.531615807 0.0 -221.178927741 0.0 0.0 0.0 466.998520374 -0.0 -94.0813222143 0.0 0.0 0.0
-0.766 -71.9513092291 0.0 21.7180473736 0.0 0.0 0.0 184.065905617 0.0 -221.084171935 0.0 0.0 0.0 464.988012037 -0.0 -94.81715711 0.0 0.0 0.0
-0.767 -72.135140472 0.0 21.9394685439 0.0 0.0 0.0 183.601639783 0.0 -220.989293426 0.0 0.0 0.0 462.993610326 -0.0 -95.5351234036 0.0 0.0 0.0
-0.768 -72.3185125087 0.0 22.1600259605 0.0 0.0 0.0 183.139918396 0.0 -220.893101689 0.0 0.0 0.0 461.009595851 -0.0 -96.2449470967 0.0 0.0 0.0
-0.769 -72.5014203088 0.0 22.3812547472 0.0 0.0 0.0 182.679620591 0.0 -220.796803532 0.0 0.0 0.0 459.041500579 -0.0 -96.9374312885 0.0 0.0 0.0
-0.77 -72.6838717498 0.0 22.6016195675 0.0 0.0 0.0 182.221835395 0.0 -220.699226826 0.0 0.0 0.0 457.083597009 -0.0 -97.6220968559 0.0 0.0 0.0
-0.771 -72.8658639796 0.0 22.8226532009 0.0 0.0 0.0 181.765453397 0.0 -220.601559338 0.0 0.0 0.0 455.141425294 -0.0 -98.2899345164 0.0 0.0 0.0
-0.772 -73.0474026566 0.0 23.0428226862 0.0 0.0 0.0 181.311552545 0.0 -220.502646957 0.0 0.0 0.0 453.209252239 -0.0 -98.9502648505 0.0 0.0 0.0
-0.773 -73.2284870847 0.0 23.2636584948 0.0 0.0 0.0 180.859034893 0.0 -220.403658809 0.0 0.0 0.0 451.292623973 -0.0 -99.5942620005 0.0 0.0 0.0
-0.774 -73.4091207264 0.0 23.4836300038 0.0 0.0 0.0 180.408967297 0.0 -220.303458433 0.0 0.0 0.0 449.385803889 -0.0 -100.231050959 0.0 0.0 0.0
-0.775 -73.5893050193 0.0 23.7042654117 0.0 0.0 0.0 179.960263285 0.0 -220.203196707 0.0 0.0 0.0 447.494341997 -0.0 -100.851985196 0.0 0.0 0.0
-0.776 -73.769041253 0.0 23.9240363972 0.0 0.0 0.0 179.513978613 0.0 -220.101754463 0.0 0.0 0.0 445.612500432 -0.0 -101.465998707 0.0 0.0 0.0
-0.777 -73.9483329765 0.0 24.1444689206 0.0 0.0 0.0 179.069038284 0.0 -220.000264709 0.0 0.0 0.0 443.745831103 -0.0 -102.064620283 0.0 0.0 0.0
-0.778 -74.1271793296 0.0 24.3640369266 0.0 0.0 0.0 178.62648695 0.0 -219.897625222 0.0 0.0 0.0 441.888596918 -0.0 -102.656597403 0.0 0.0 0.0
-0.779 -74.3055859504 0.0 24.584264171 0.0 0.0 0.0 178.18526109 0.0 -219.794951515 0.0 0.0 0.0 440.046349811 -0.0 -103.233630268 0.0 0.0 0.0
-0.78 -74.4835498517 0.0 24.8036268297 0.0 0.0 0.0 177.746394251 0.0 -219.691157962 0.0 0.0 0.0 438.21335538 -0.0 -103.804284202 0.0 0.0 0.0
-0.781 -74.6610787389 0.0 25.023646487 0.0 0.0 0.0 177.30883438 0.0 -219.587342946 0.0 0.0 0.0 436.395163808 -0.0 -104.360426996 0.0 0.0 0.0
-0.782 -74.8381675205 0.0 25.2428015156 0.0 0.0 0.0 176.873603923 0.0 -219.482437108 0.0 0.0 0.0 434.586045192 -0.0 -104.910446074 0.0 0.0 0.0
-0.783 -75.0148259467 0.0 25.4626113612 0.0 0.0 0.0 176.439662289 0.0 -219.377522054 0.0 0.0 0.0 432.791546285 -0.0 -105.446373085 0.0 0.0 0.0
-0.784 -75.1910468451 0.0 25.6815565597 0.0 0.0 0.0 176.008020831 0.0 -219.271544361 0.0 0.0 0.0 431.005943386 -0.0 -105.976421702 0.0 0.0 0.0
-0.785 -75.3668419884 0.0 25.9011544499 0.0 0.0 0.0 175.577650402 0.0 -219.165569211 0.0 0.0 0.0 429.23477823 -0.0 -106.492783786 0.0 0.0 0.0
-0.786 -75.5422021459 0.0 26.1198876981 0.0 0.0 0.0 175.149551274 0.0 -219.058558794 0.0 0.0 0.0 427.472334928 -0.0 -107.003503303 0.0 0.0 0.0
-0.787 -75.717141091 0.0 26.3392715675 0.0 0.0 0.0 174.722705733 0.0 -218.951562204 0.0 0.0 0.0 425.724148695 -0.0 -107.500928765 0.0 0.0 0.0
-0.788 -75.8916475574 0.0 26.5577908225 0.0 0.0 0.0 174.298102977 0.0 -218.843556936 0.0 0.0 0.0 423.984512964 -0.0 -107.992938374 0.0 0.0 0.0
-0.789 -76.0657372969 0.0 26.7769586814 0.0 0.0 0.0 173.874736707 0.0 -218.735576327 0.0 0.0 0.0 422.258955015 -0.0 -108.472033817 0.0 0.0 0.0
-0.79 -76.2393970308 0.0 26.9952619752 0.0 0.0 0.0 173.453585067 0.0 -218.626612869 0.0 0.0 0.0 420.541779027 -0.0 -108.945931373 0.0 0.0 0.0
-0.791 -76.412644467 0.0 27.2142119071 0.0 0.0 0.0 173.033653149 0.0 -218.517684465 0.0 0.0 0.0 418.838503007 -0.0 -109.40728251 0.0 0.0 0.0
-0.792 -76.5854643371 0.0 27.4322973441 0.0 0.0 0.0 172.615908061 0.0 -218.407798304 0.0 0.0 0.0 417.143443219 -0.0 -109.86364533 0.0 0.0 0.0
-0.793 -76.7578762832 0.0 27.6510275037 0.0 0.0 0.0 172.199366262 0.0 -218.297957174 0.0 0.0 0.0 415.462107133 -0.0 -110.307817765 0.0 0.0 0.0
-0.794 -76.9298630696 0.0 27.8688932584 0.0 0.0 0.0 171.784983846 0.0 -218.187182668 0.0 0.0 0.0 413.78882436 -0.0 -110.747203393 0.0 0.0 0.0
-0.795 -77.1014462509 0.0 28.087401869 0.0 0.0 0.0 171.371788613 0.0 -218.076462767 0.0 0.0 0.0 412.129090641 -0.0 -111.174743373 0.0 0.0 0.0
-0.796 -77.2726066468 0.0 28.305046184 0.0 0.0 0.0 170.960725665 0.0 -217.964833181 0.0 0.0 0.0 410.477250116 -0.0 -111.597690316 0.0 0.0 0.0
-0.797 -77.4433677022 0.0 28.5233315354 0.0 0.0 0.0 170.550834113 0.0 -217.853267387 0.0 0.0 0.0 408.838785677 -0.0 -112.00912545 0.0 0.0 0.0
-0.798 -77.613708315 0.0 28.7407527187 0.0 0.0 0.0 170.143048094 0.0 -217.74081493 0.0 0.0 0.0 407.208057102 -0.0 -112.416153888 0.0 0.0 0.0
-0.799 -77.7836537984 0.0 28.9588131653 0.0 0.0 0.0 169.736417999 0.0 -217.628435079 0.0 0.0 0.0 405.590533377 -0.0 -112.811993839 0.0 0.0 0.0
-0.8 -77.953181151 0.0 29.1760095889 0.0 0.0 0.0 169.331867027 0.0 -217.515190943 0.0 0.0 0.0 403.980590964 -0.0 -113.203606301 0.0 0.0 0.0
-0.801 -78.1223175324 0.0 29.3938435472 0.0 0.0 0.0 168.928456817 0.0 -217.402027866 0.0 0.0 0.0 402.383683942 -0.0 -113.58434345 0.0 0.0 0.0
-0.802 -78.2910380647 0.0 29.6108136446 0.0 0.0 0.0 168.527099659 0.0 -217.288022256 0.0 0.0 0.0 400.794206437 -0.0 -113.961025465 0.0 0.0 0.0
-0.803 -78.4593717317 0.0 29.8284195917 0.0 0.0 0.0 168.126868404 0.0 -217.174105815 0.0 0.0 0.0 399.217596685 -0.0 -114.327135552 0.0 0.0 0.0
-0.804 -78.6272918015 0.0 30.0451618563 0.0 0.0 0.0 167.728664466 0.0 -217.059367985 0.0 0.0 0.0 397.648267392 -0.0 -114.68935628 0.0 0.0 0.0
-0.805 -78.7948290607 0.0 30.2625383276 0.0 0.0 0.0 167.331571869 0.0 -216.944727103 0.0 0.0 0.0 396.09164007 -0.0 -115.041299012 0.0 0.0 0.0
-0.806 -78.9619549452 0.0 30.4790513105 0.0 0.0 0.0 166.936481186 0.0 -216.829285387 0.0 0.0 0.0 394.542146863 -0.0 -115.389511841 0.0 0.0 0.0
-0.807 -79.128702023 0.0 30.6961968984 0.0 0.0 0.0 166.542487576 0.0 -216.713948079 0.0 0.0 0.0 393.005191729 -0.0 -115.727731485 0.0 0.0 0.0
-0.808 -79.2950399204 0.0 30.9124792066 0.0 0.0 0.0 166.150470802 0.0 -216.597829924 0.0 0.0 0.0 391.475227055 -0.0 -116.062374613 0.0 0.0 0.0
-0.809 -79.4610029647 0.0 31.1293925583 0.0 0.0 0.0 165.759537122 0.0 -216.48182333 0.0 0.0 0.0 389.957638468 -0.0 -116.387300559 0.0 0.0 0.0
-0.81 -79.6265589946 0.0 31.3454428533 0.0 0.0 0.0 165.370555525 0.0 -216.365055323 0.0 0.0 0.0 388.446899347 -0.0 -116.708797545 0.0 0.0 0.0
-0.811 -79.7917440757 0.0 31.5621226689 0.0 0.0 0.0 164.982643323 0.0 -216.248405735 0.0 0.0 0.0 386.948376259 -0.0 -117.020844852 0.0 0.0 0.0
-0.812 -79.9565242813 0.0 31.7779396648 0.0 0.0 0.0 164.596658773 0.0 -216.131013633 0.0 0.0 0.0 385.456564273 -0.0 -117.329605153 0.0 0.0 0.0
-0.813 -80.1209373932 0.0 31.9943846962 0.0 0.0 0.0 164.211730194 0.0 -216.013746524 0.0 0.0 0.0 383.976810217 -0.0 -117.629175068 0.0 0.0 0.0
-0.814 -80.2849477417 0.0 32.2099671578 0.0 0.0 0.0 163.828705152 0.0 -215.895755283 0.0 0.0 0.0 382.503631501 -0.0 -117.92559455 0.0 0.0 0.0
-0.815 -80.4485948036 0.0 32.4261762067 0.0 0.0 0.0 163.446722931 0.0 -215.777895335 0.0 0.0 0.0 381.042354571 -0.0 -118.21307501 0.0 0.0 0.0
-0.816 -80.6118411875 0.0 32.6415229485 0.0 0.0 0.0 163.066620443 0.0 -215.659329133 0.0 0.0 0.0 379.58751979 -0.0 -118.49753644 0.0 0.0 0.0
-0.817 -80.7747280444 0.0 32.857494865 0.0 0.0 0.0 162.687547892 0.0 -215.540900262 0.0 0.0 0.0 378.144432624 -0.0 -118.773302558 0.0 0.0 0.0
-0.818 -80.9372162833 0.0 33.072604749 0.0 0.0 0.0 162.310331578 0.0 -215.421782528 0.0 0.0 0.0 376.70765695 -0.0 -119.046176078 0.0 0.0 0.0
-0.819 -81.0993487076 0.0 33.2883384301 0.0 0.0 0.0 161.934132578 0.0 -215.30280791 0.0 0.0 0.0 375.282476697 -0.0 -119.310590599 0.0 0.0 0.0
-0.82 -81.2610845485 0.0 33.5032103648 0.0 0.0 0.0 161.559766624 0.0 -215.183161347 0.0 0.0 0.0 373.863479783 -0.0 -119.572234182 0.0 0.0 0.0
-0.821 -81.4224682408 0.0 33.7187047527 0.0 0.0 0.0 161.186405618 0.0 -215.063663442 0.0 0.0 0.0 372.45592808 -0.0 -119.825647936 0.0 0.0 0.0
-0.822 -81.5834573597 0.0 33.9333376917 0.0 0.0 0.0 160.814854768 0.0 -214.943510051 0.0 0.0 0.0 371.054434026 -0.0 -120.076407819 0.0 0.0 0.0
-0.823 -81.7440979504 0.0 34.1485917728 0.0 0.0 0.0 160.44429675 0.0 -214.823510626 0.0 0.0 0.0 369.664236955 -0.0 -120.319160142 0.0 0.0 0.0
-0.824 -81.9043459532 0.0 34.362984713 0.0 0.0 0.0 160.075526294 0.0 -214.70287173 0.0 0.0 0.0 368.279974277 -0.0 -120.559371252 0.0 0.0 0.0
-0.825 -82.064249003 0.0 34.5779975163 0.0 0.0 0.0 159.707736802 0.0 -214.582391884 0.0 0.0 0.0 366.906862334 -0.0 -120.7917904 0.0 0.0 0.0
-0.826 -82.2237614268 0.0 34.7921494967 0.0 0.0 0.0 159.34171257 0.0 -214.46128815 0.0 0.0 0.0 365.539563922 -0.0 -121.021776755 0.0 0.0 0.0
-0.827 -82.3829324281 0.0 35.0069200926 0.0 0.0 0.0 158.976657674 0.0 -214.34034833 0.0 0.0 0.0 364.183271975 -0.0 -121.244180301 0.0 0.0 0.0
