#Initial conditions:
#x =  80 (kpc), y =  0 (kpc), z =  0 (kpc), vx =  0 (km/s), vy =  0 (km/s), vz =  80 (km/s),
#positions, velocities and accelerations are relative to a (0,0,0) point
# t(Gyrs), x_sat(kpc), y_sat(Kpc), z_sat(Kpc), x_mw(Kpc), y_mw(Kpc), z_mw(Kpc), vx_sat(Kpc/Gyr), vy_sat(Kpc/Gyr), vz_sat(Kpc/Gyr), vx_mw(Kpc/Gyr), vy_mw(Kpc/Gyr), vz_mw(Kpc/Gyr), ax_sat(Kpc/Gyr2), ay_sat(kpc/Gyrs2), az_sat(Kpc/Gyr2), axmw(Kpc/Gyr2), aymw(Kpc/Gyr2), azmw(Kpc/Gyr2)
-0.524 -9.26406864208 0.0 -23.2258759385 8.75577546617 0.0 -3.9642995213 324.56831758 0.0 -155.833294785 -28.774982137 0.0 39.771571527 879.531452927 -0.0 1389.96164322 -198.264928035 -0.0 -211.927197552
-0.525 -9.58824018294 0.0 -23.0688202901 8.78445225957 0.0 -4.0042151216 323.681043273 0.0 -157.214148058 -28.575585043 0.0 39.9808429239 895.518202435 -0.0 1368.97458639 -200.362500154 -0.0 -207.908120595
-0.526 -9.91143072863 0.0 -22.9114476423 8.81292663626 0.0 -4.04426120715 322.777281175 0.0 -158.571243957 -28.3742571367 0.0 40.1873877682 910.936955544 -0.0 1347.77730587 -202.317954525 -0.0 -203.861232341
-0.527 -10.2337947453 0.0 -22.7516778021 8.84120077384 0.0 -4.08458989714 321.859169362 0.0 -159.909702669 -28.1709491339 0.0 40.3885653886 925.658216434 -0.0 1326.38575824 -204.160307853 -0.0 -199.794459169
-0.528 -10.5551490673 0.0 -22.591628237 8.86926853453 0.0 -4.12503833793 320.925964742 0.0 -161.224015474 -27.965936521 0.0 40.5869766865 939.810112766 -0.0 1304.83311486 -205.862352367 -0.0 -195.711177279
-0.529 -10.8756466748 0.0 -22.4292297712 8.89713264689 0.0 -4.16576385051 319.979549136 0.0 -162.519368899 -27.7592244292 0.0 40.7799877432 953.267865216 -0.0 1283.14289448 -207.452916044 -0.0 -191.617435297
-0.53 -11.1951081656 0.0 -22.2665894992 8.92478698339 0.0 -4.20659831341 319.019429012 0.0 -163.790301263 -27.5510306889 0.0 40.9702115571 966.159703474 -0.0 1261.33893787 -208.906018627 -0.0 -187.517918315
-0.531 -11.5136855328 0.0 -22.1016491687 8.95223470826 0.0 -4.24770427362 318.047229729 0.0 -165.042046775 -27.3414123919 0.0 41.1550235798 978.365882655 -0.0 1239.45163395 -210.250144073 -0.0 -183.41684333
-0.532 -11.8312026251 0.0 -21.9365054057 8.97946980817 0.0 -4.28890836057 317.062697246 0.0 -166.269204531 -27.1305304008 0.0 41.3370452438 990.013974659 -0.0 1217.49568604 -211.46057755 -0.0 -179.320061641
-0.533 -12.1478109273 0.0 -21.7691107596 9.00649576907 0.0 -4.33037836411 316.06720178 0.0 -167.477038147 -26.9184912368 0.0 41.5136637031 1000.98950206 -0.0 1195.50767194 -212.565313477 -0.0 -175.230021551
-0.534 -12.4633370286 0.0 -21.6015513294 9.03330679064 0.0 -4.37193568798 315.060718242 0.0 -168.660219875 -26.7053997738 0.0 41.6875052869 1011.41866142 -0.0 1173.49343385 -213.54092396 -0.0 -171.153603068
-0.535 -12.7779323638 0.0 -21.4317903199 9.05990656861 0.0 -4.41375337468 314.044364457 0.0 -169.824025015 -26.4914093889 0.0 41.8559709092 1021.19239911 -0.0 1151.49507747 -214.414780165 -0.0 -167.091563489
-0.536 -13.0914257576 0.0 -21.2619032793 9.08628960942 0.0 -4.4556476298 313.018333444 0.0 -170.963210029 -26.2765702135 0.0 42.0216884139 1030.43487096 -0.0 1129.50993355 -215.164748237 -0.0 -163.051680743
-0.537 -13.4039690307 0.0 -21.0898638998 9.11245970904 0.0 -4.49779675151 311.983494715 0.0 -172.083044882 -26.0610798924 0.0 42.1820742707 1039.04253567 -0.0 1107.58500274 -215.817455721 -0.0 -159.033111267
-0.538 -13.715392747 0.0 -20.9177371896 9.13841176921 0.0 -4.54001177834 310.940248373 0.0 -173.178380035 -25.844935302 0.0 42.3397546364 1047.13690275 -0.0 1085.70951661 -216.352057508 -0.0 -155.044407924
-0.539 -14.0258495274 0.0 -20.7435071397 9.16414957964 0.0 -4.58247626078 309.88922091 0.0 -174.254463915 -25.6283757774 0.0 42.4921630866 1054.61997286 -0.0 1063.93477111 -216.794331595 -0.0 -151.083226485
-0.54 -14.3351711888 0.0 -20.5692282617 9.18966852076 0.0 -4.62499610451 308.831008427 0.0 -175.306249577 -25.4113466388 0.0 42.6419210894 1061.61006894 -0.0 1042.24236203 -217.124705869 -0.0 -147.158780259
-0.541 -14.6435115443 0.0 -20.3928946406 9.21497227292 0.0 -4.66776010296 307.766000772 0.0 -176.338948639 -25.1941263657 0.0 42.7864806471 1068.01471318 -0.0 1020.68731819 -217.368017914 -0.0 -143.26733216
-0.542 -14.9507031903 0.0 -20.2165503645 9.24005677349 0.0 -4.71056906581 306.694979001 0.0 -177.347624214 -24.976610603 0.0 42.9284557537 1073.9485702 -0.0 999.244102491 -217.505944274 -0.0 -139.418650315
-0.543 -15.2569015023 0.0 -20.0381993921 9.26492549413 0.0 -4.75361701447 305.618103631 0.0 -178.337436844 -24.7591144771 0.0 43.0653179477 1079.32462156 -0.0 977.970953352 -217.562306509 -0.0 -135.607717835
-0.544 -15.5619393976 0.0 -19.8598754908 9.28957500245 0.0 -4.7966997017 304.536329757 0.0 -179.30356612 -24.54148599 0.0 43.1996711894 1084.25347165 -0.0 956.83573196 -217.519998584 -0.0 -131.84476099
-0.545 -15.8659741618 0.0 -19.6795922599 9.31400846611 0.0 -4.84001635685 303.449596688 0.0 -180.251108308 -24.32407448 0.0 43.3290074697 1088.6534651 -0.0 935.899403093 -217.401765493 -0.0 -128.123599137
-0.546 -16.168838591 0.0 -19.4993732742 9.33822315141 0.0 -4.88335771664 302.359022827 0.0 -181.175364926 -24.106682459 0.0 43.4559183876 1092.6308135 -0.0 915.123774923 -217.191682019 -0.0 -124.45482884
-0.547 -16.4706922074 0.0 -19.31724153 9.36222183103 0.0 -4.92692819363 301.264335061 0.0 -182.081355858 -23.8896911159 0.0 43.5779171274 1096.10910101 -0.0 894.572095129 -216.911370606 -0.0 -120.831222703
-0.548 -16.7713672611 0.0 -19.1352105624 9.38600253364 0.0 -4.9705135509 300.166804625 0.0 -182.964509117 -23.6728597178 0.0 43.6975808331 1099.18988117 -0.0 874.200675287 -216.546046228 -0.0 -117.263668249
-0.549 -17.0710258167 0.0 -18.9513125118 9.40956755046 0.0 -5.01432335529 299.065955299 0.0 -183.829757208 -23.4565990235 0.0 43.8124444639 1101.80183295 -0.0 854.074641286 -216.116176575 -0.0 -113.744007459
-0.55 -17.3694991717 0.0 -18.767551048 9.43291573168 0.0 -5.05813843982 297.963200959 0.0 -184.672658399 -23.2406273647 0.0 43.925068848 1104.04165057 -0.0 834.145363454 -215.608073326 -0.0 -110.283347584
-0.551 -17.6669522186 0.0 -18.581967195 9.45604880519 0.0 -5.10217349299 296.857871998 0.0 -185.498047935 -23.0253828768 0.0 44.033011159 1105.84294723 -0.0 814.479478352 -215.04103001 -0.0 -106.87271366
-0.552 -17.9632149157 0.0 -18.3965549522 9.47896649744 0.0 -5.14620446214 295.751515065 0.0 -186.301617356 -22.8105453046 0.0 44.1388142753 1107.2974164 -0.0 795.023961731 -214.402409639 -0.0 -103.523369037
-0.553 -18.2584552487 0.0 -18.2093639603 9.5016698958 0.0 -5.19045112154 294.643277165 0.0 -187.088095859 -22.5965780576 0.0 44.2400578971 1108.34343348 -0.0 775.846628449 -213.71032386 -0.0 -100.225631714
-0.554 -18.55250147 0.0 -18.0223787604 9.52415965355 0.0 -5.23468457794 293.534828198 0.0 -187.853310613 -22.3831246569 0.0 44.3392655387 1109.06760462 -0.0 756.890591249 -212.953140574 -0.0 -96.990864579
-0.555 -18.8455249051 0.0 -17.8336573391 9.54643614511 0.0 -5.27912965262 292.425141956 0.0 -188.601877041 -22.1706717764 0.0 44.4340396263 1109.41288771 -0.0 738.22454384 -212.147792296 -0.0 -93.8087836657
-0.556 -19.1373517539 0.0 -17.6451750064 9.56850099711 0.0 -5.32355265719 291.316002423 0.0 -189.329759701 -21.9588290723 0.0 44.5268831061 1109.46076465 -0.0 719.788247199 -211.283604976 -0.0 -90.6908013381
-0.557 -19.42815691 0.0 -17.4549978197 9.59035380326 0.0 -5.36818341883 290.206220426 0.0 -190.041453536 -21.7481045665 0.0 44.6154212289 1109.15859153 -0.0 701.65100502 -210.376343957 -0.0 -87.6261310882
-0.558 -19.7177641948 0.0 -17.2650920993 9.61199720624 0.0 -5.41278349965 289.097685239 0.0 -190.733061711 -21.5380763844 0.0 44.7021353682 1108.58273309 -0.0 683.749713341 -209.41624653 -0.0 -84.6261906368
-0.559 -20.0063522805 0.0 -17.0735316963 9.63342995603 0.0 -5.45758768956 287.98905496 0.0 -191.408952962 -21.3292720734 0.0 44.7846736102 1107.68475722 -0.0 666.154045193 -208.417930801 -0.0 -81.679784111
-0.56 -20.2937423047 0.0 -16.8822741934 9.65465575039 0.0 -5.50235284687 286.882315725 0.0 -192.065369801 -21.1212405228 0.0 44.8654949365 1106.53595716 -0.0 648.798491043 -207.372499245 -0.0 -78.798295872
-0.561 -20.5801169119 0.0 -16.6894009567 9.67567243707 0.0 -5.54731867944 285.775983046 0.0 -192.706549944 -20.9145270749 0.0 44.942270202 1105.09192615 -0.0 631.752878514 -206.293449408 -0.0 -75.9702072236
-0.562 -20.8652942708 0.0 -16.4968610935 9.69648480454 0.0 -5.59223738727 284.672131873 0.0 -193.328875558 -20.708653624 0.0 45.0174353509 1103.41896457 -0.0 614.949722325 -205.172703681 -0.0 -73.2068353388
-0.563 -21.1494611756 0.0 -16.3027432055 9.71708974432 0.0 -5.63735355014 283.569145117 0.0 -193.936449389 -20.5041816675 0.0 45.0886838726 1101.47650618 -0.0 598.458813622 -204.022671306 -0.0 -70.4964183932
-0.564 -21.432432561 0.0 -16.1089881947 9.73749316787 0.0 -5.68241475502 282.46917886 0.0 -194.525793185 -20.3006082814 0.0 45.1584281877 1099.32596504 -0.0 582.211090407 -202.836050447 -0.0 -67.8501769491
-0.565 -21.7143995334 0.0 -15.9136916192 9.75769096088 0.0 -5.72767040651 281.370493187 0.0 -195.10087157 -20.0985095666 0.0 45.2243842265 1096.93043333 -0.0 566.276137849 -201.624198795 -0.0 -65.2561788446
-0.566 -21.9951735474 0.0 -15.7187864516 9.777690187 0.0 -5.77286352347 280.275317994 0.0 -195.658345461 -19.8973598838 0.0 45.2889405454 1094.34656834 -0.0 550.583684944 -200.380547456 -0.0 -62.7255225701
-0.567 -22.2749501694 0.0 -15.5223749282 9.79748568065 0.0 -5.8182482876 279.18180005 0.0 -196.20203894 -19.6977484717 0.0 45.3498352717 1091.54094233 -0.0 535.202961 -199.115442823 -0.0 -60.2461715816
-0.568 -22.5535371475 0.0 -15.3263823737 9.81708568395 0.0 -5.86356319401 278.092236109 0.0 -196.728751383 -19.4991289981 0.0 45.4094328885 1088.56560385 -0.0 520.062822457 -197.823007545 -0.0 -57.8290803893
-0.569 -22.8311346416 0.0 -15.1289174255 9.83648393865 0.0 -5.90906715338 277.004668842 0.0 -197.242164585 -19.3021024566 0.0 45.4654934325 1085.39043144 -0.0 505.232010676 -196.51261956 -0.0 -55.462167359
-0.57 -23.1075464852 0.0 -14.9318980445 9.85568988886 0.0 -5.95449418088 275.921455246 0.0 -197.739215404 -19.106103759 0.0 45.5203572233 1082.06302728 -0.0 490.638815291 -195.179053189 -0.0 -53.1562242954
-0.571 -23.3829775521 0.0 -14.7334389947 9.87469614617 0.0 -6.00010786783 274.840542788 0.0 -198.223442215 -18.9117443503 0.0 45.571805881 1078.55640737 -0.0 476.351373756 -193.830762553 -0.0 -50.8991773538
-0.572 -23.6572275708 0.0 -14.5354511601 9.89351337756 0.0 -6.04563779264 273.764342431 0.0 -198.691918152 -18.7184422339 0.0 45.622155578 1074.91390072 -0.0 462.297684892 -192.463135345 -0.0 -48.7016397553
-0.573 -23.9305062369 0.0 -14.3360551584 9.91213303063 0.0 -6.09135217898 272.690714986 0.0 -199.148037585 -18.5268180796 0.0 45.6692091606 1071.11149736 -0.0 448.545180883 -191.083747588 -0.0 -46.5515922265
-0.574 -24.2026090007 0.0 -14.1371550849 9.93056701372 0.0 -6.13697621096 271.622119437 0.0 -199.589008514 -18.3362747387 0.0 45.7152587624 1067.18843377 -0.0 435.021817194 -189.688563649 -0.0 -44.4594560698
-0.575 -24.4737504758 0.0 -13.9368771413 9.94880558011 0.0 -6.18278269651 270.556338119 0.0 -200.018081219 -18.1474409523 0.0 45.7581280727 1063.1235162 -0.0 421.79423257 -188.284327655 -0.0 -42.4133076216
-0.576 -24.743721677 0.0 -13.7371189225 9.96686189563 0.0 -6.22849246711 269.495872404 0.0 -200.432596979 -17.9597060834 0.0 45.8000853777 1058.952074 -0.0 408.790559485 -186.867545549 -0.0 -40.4233652028
-0.577 -25.0127422206 0.0 -13.5360119474 9.98472499228 0.0 -6.27438286726 268.438433971 0.0 -200.835662338 -17.7737058612 0.0 45.8389748031 1054.65557763 -0.0 396.076566976 -185.444175716 -0.0 -38.4778364367
-0.578 -25.2805985449 0.0 -13.3354475978 10.0024093073 0.0 -6.32017041671 267.386561249 0.0 -201.224750113 -17.588817732 0.0 45.8770410505 1050.26563691 -0.0 383.580759343 -184.011232176 -0.0 -36.5867276268
-0.579 -25.5475153431 0.0 -13.1335624472 10.0199026277 0.0 -6.36613694937 266.337902697 0.0 -201.602823857 -17.4056833968 0.0 45.9121482584 1045.76624039 -0.0 371.367970362 -182.573933249 -0.0 -34.7384083971
-0.58 -25.8132743503 0.0 -12.9322419501 10.0372206741 0.0 -6.41199471323 265.295028768 0.0 -201.967486053 -17.2236698655 0.0 45.9465178673 1041.18546616 -0.0 359.367247042 -181.129769104 -0.0 -32.9426658044
-0.581 -26.0781054006 0.0 -12.7296274751 10.0543499675 0.0 -6.4580299851 264.255531765 0.0 -202.321558351 -17.0434238586 0.0 45.97803359 1036.50968064 -0.0 347.642431926 -179.683262836 -0.0 -31.188057626
-0.582 -26.3417854138 0.0 -12.5275988334 10.0713075219 0.0 -6.50395078041 263.222009407 0.0 -202.662770917 -16.8643033398 0.0 46.0088939826 1031.76361641 -0.0 336.123263261 -178.232350374 -0.0 -29.4841460516
-0.583 -26.6045494195 0.0 -12.3243019332 10.0880785742 0.0 -6.55004777307 262.192004532 0.0 -202.993804878 -16.6869591579 0.0 46.0370018821 1026.93588336 -0.0 324.872544863 -176.7809033 -0.0 -27.8196990004
-0.584 -26.8661694229 0.0 -12.1216112236 10.1046814402 0.0 -6.59602478417 261.16813764 0.0 -203.312516007 -16.5107415332 0.0 46.0645333806 1022.0480519 -0.0 313.820833841 -175.327274422 -0.0 -26.2040496065
-0.585 -27.1268856947 0.0 -11.9176769012 10.1211000572 0.0 -6.64217683983 260.147908428 0.0 -203.621446545 -16.336304609 0.0 46.0894099813 1017.0908467 -0.0 303.029855107 -173.874726163 -0.0 -24.6261941425
-0.586 -27.3864652398 0.0 -11.7143683305 10.1373540494 0.0 -6.68820360413 259.133955947 0.0 -203.918575717 -16.1629920809 0.0 46.1137857689 1012.08285514 -0.0 292.431092516 -172.42200079 -0.0 -23.09523377
-0.587 -27.6451536066 0.0 -11.5098397498 10.1534260414 0.0 -6.73440441136 258.123742718 0.0 -204.20630873 -15.9914606074 0.0 46.1356004488 1007.01679366 -0.0 282.085157819 -170.971792397 -0.0 -21.6004079223
-0.588 -27.9027127252 0.0 -11.3059557131 10.1693369706 0.0 -6.78047480503 257.11992236 0.0 -204.482746033 -15.8210484961 0.0 46.1569865847 1001.9084406 -0.0 271.924550336 -169.5232067 -0.0 -20.1505839985
-0.589 -28.1593934514 0.0 -11.1008742577 10.1850681384 0.0 -6.82671838453 256.119925836 0.0 -204.750157831 -15.652414194 0.0 46.1759016168 996.752386672 -0.0 262.008738298 -168.078408634 -0.0 -18.7352563482
-0.59 -28.4149525769 0.0 -10.8964553974 10.200641799 0.0 -6.87282660827 255.126417586 0.0 -205.006763509 -15.4848916788 0.0 46.1944570974 991.561769196 -0.0 252.271305321 -166.636842734 -0.0 -17.3630578162
